URL,Length-of-url,Numeric Token,Special_chars,Number of Special Characters,Number of Dot Occurences,Dash Count,LetterDigitLetter,Tokens,Alphabet Entropy,Max Token Length,Average Token Length,URL Token Count,Ads_Class
"https://ir.ebaystatic.com/rs/c/dfp/v4.2.js
",43,1,"[':', '.', '.', '.', '.']",5,4,0,1,"['', 'c', ""js\\n'"", 'rs', 'ir.ebaystatic.com', ""b'https:"", ""v4.2.js\\n'"", 'dfp', 'ir', 'v4', 'ebaystatic', '2']",3.584962500721156,17,5.083333333333333,12,non-ad
"https://ir.ebaystatic.com/rs/v/ppqsuturhazszccfygmtigqynq0.js
",62,1,"[':', '.', '.', '.']",4,3,0,1,"['', ""js\\n'"", 'rs', 'ir.ebaystatic.com', ""b'https:"", 'v', 'ir', 'ppqsuturhazszccfygmtigqynq0', ""ppqsuturhazszccfygmtigqynq0.js\\n'"", 'ebaystatic']",3.321928094887362,33,10.5,10,non-ad
"https://ir.ebaystatic.com/rs/c/makeebayfasterscript-src-scripts-body-78a2168a.js
",81,1,"[':', '.', '.', '.']",4,3,4,1,"['', 'c', 'src', 'scripts', ""js\\n'"", 'rs', 'ir.ebaystatic.com', 'makeebayfasterscript', 'body', '78a2168a', ""b'https:"", 'ir', 'ebaystatic', ""78a2168a.js\\n'""]",3.8073549220576055,20,7.214285714285714,14,non-ad
"https://pm.pstatic.net/js/c/nlog_v181107.js
",44,1,"[':', '.', '.', '.']",4,3,0,1,"['', 'c', ""js\\n'"", ""b'https:"", 'js', 'net', 'pstatic', 'pm.pstatic.net', 'pm', ""nlog_v181107.js\\n'"", 'nlog_v181107']",3.459431618637298,18,6.545454545454546,11,non-ad
"https://ssl.pstatic.net/tveta/libs/assets/js/common/min/probe.min.js
",69,0,"[':', '.', '.', '.', '.']",5,4,0,0,"['', 'libs', ""js\\n'"", 'assets', 'min', ""b'https:"", 'js', 'ssl.pstatic.net', 'tveta', 'net', 'probe', 'pstatic', 'ssl', 'common', ""probe.min.js\\n'""]",3.906890595608518,15,5.8,15,non-ad
"https://pm.pstatic.net/js/c/jindo_v180212.js
",45,1,"[':', '.', '.', '.']",4,3,0,1,"['', 'c', ""js\\n'"", ""jindo_v180212.js\\n'"", ""b'https:"", 'js', 'net', 'pstatic', 'jindo_v180212', 'pm.pstatic.net', 'pm']",3.459431618637298,19,6.7272727272727275,11,non-ad
"https://m.media-amazon.com/images/G/01/imdb/js/collections/common-2839667071._CB479755740_.js
",94,1,"[':', '.', '.', '.', '.']",5,4,2,1,"['', 'amazon.com', 'media', ""js\\n'"", 'amazon', 'G', 'm', ""b'https:"", 'js', 'm.media', 'imdb', ""2839667071._CB479755740_.js\\n'"", '_CB479755740_', '2839667071', 'common', 'images', 'collections', '01']",4.169925001442313,30,7.055555555555555,18,non-ad
"https://m.media-amazon.com/images/G/01/imdb/js/collections/pagelayout-507369405._CB453103903_.js
",97,1,"[':', '.', '.', '.', '.']",5,4,2,1,"['', 'amazon.com', 'media', ""js\\n'"", 'amazon', 'G', 'm', ""507369405._CB453103903_.js\\n'"", ""b'https:"", 'js', '507369405', 'pagelayout', 'm.media', 'imdb', 'images', 'collections', '_CB453103903_', '01']",4.169925001442313,29,7.166666666666667,18,non-ad
"https://m.media-amazon.com/images/G/01/imdb/js/collections/recs-4056666173._CB454964228_.js
",92,1,"[':', '.', '.', '.', '.']",5,4,2,1,"['', 'amazon.com', 'media', ""js\\n'"", 'amazon', 'G', 'm', '4056666173', ""b'https:"", 'js', '_CB454964228_', 'm.media', 'imdb', ""4056666173._CB454964228_.js\\n'"", 'recs', 'images', 'collections', '01']",4.169925001442313,30,6.944444444444445,18,non-ad
"//s1.hdslb.com/bfs/seed/jinkela/short/report-new/log-reporter.js
",65,1,"['.', '.', '.']",3,3,2,1,"['', 'new', ""js\\n'"", 's1.hdslb.com', 'bfs', 'short', ""b'"", 'log', 's1', ""reporter.js\\n'"", 'reporter', 'report', 'hdslb', 'jinkela', 'seed']",3.906890595608518,14,5.266666666666667,15,non-ad
"//s1.hdslb.com/bfs/static/jinkela/long/js/jquery/jquery3.3.1.min.js
",68,1,"['.', '.', '.', '.', '.', '.']",6,6,0,1,"['', '3', '1', ""js\\n'"", 's1.hdslb.com', 'bfs', ""jquery3.3.1.min.js\\n'"", 'min', 'jquery3', 'js', ""b'"", 'long', 'jquery', 's1', 'hdslb', 'jinkela', 'static']",4.08746284125034,21,5.117647058823529,17,non-ad
"//s1.hdslb.com/bfs/static/jinkela/home/1.home.a1717e355329e18a4a3162458dd2bb1c4727f6fe.js
",90,1,"['.', '.', '.', '.', '.']",5,5,0,1,"['', '1', 'a1717e355329e18a4a3162458dd2bb1c4727f6fe', ""js\\n'"", 's1.hdslb.com', 'bfs', 'home', ""1.home.a1717e355329e18a4a3162458dd2bb1c4727f6fe.js\\n'"", ""b'"", 's1', 'hdslb', 'jinkela', 'static']",3.7004397181410926,53,10.76923076923077,13,non-ad
"//s1.hdslb.com/bfs/static/jinkela/home/home.a1717e355329e18a4a3162458dd2bb1c4727f6fe.js
",88,1,"['.', '.', '.', '.']",4,4,0,1,"['', 'a1717e355329e18a4a3162458dd2bb1c4727f6fe', ""js\\n'"", 's1.hdslb.com', 'bfs', 'home', ""b'"", 's1', ""home.a1717e355329e18a4a3162458dd2bb1c4727f6fe.js\\n'"", 'hdslb', 'jinkela', 'static']",3.584962500721156,51,11.416666666666666,12,non-ad
"//s1.hdslb.com/bfs/cm/st/bundle.js
",35,1,"['.', '.', '.']",3,3,0,1,"['', ""js\\n'"", 'st', 's1.hdslb.com', 'bfs', ""b'"", 's1', 'cm', ""bundle.js\\n'"", 'bundle', 'hdslb']",3.459431618637298,12,4.636363636363637,11,non-ad
"//static.hdslb.com/common/js/footer.js
",39,0,"['.', '.', '.']",3,3,0,0,"['', ""footer.js\\n'"", ""js\\n'"", 'static.hdslb.com', 'js', ""b'"", 'hdslb', 'footer', 'common', 'static']",3.321928094887362,16,6.0,10,non-ad
"https://github.githubassets.com/assets/compat-bootstrap-4857aac6.js
",68,1,"[':', '.', '.', '.']",4,3,2,1,"['', 'github.githubassets.com', ""js\\n'"", '4857aac6', 'github', 'assets', 'bootstrap', ""b'https:"", 'compat', ""4857aac6.js\\n'"", 'githubassets']",3.459431618637298,23,8.818181818181818,11,non-ad
"https://github.githubassets.com/assets/frameworks-0e0307a1.js
",62,1,"[':', '.', '.', '.']",4,3,1,1,"['', 'github.githubassets.com', 'frameworks', ""js\\n'"", 'github', 'assets', ""0e0307a1.js\\n'"", ""b'https:"", '0e0307a1', 'githubassets']",3.321928094887362,23,9.2,10,non-ad
"https://github.githubassets.com/assets/github-bootstrap-01bb88c1.js
",68,1,"[':', '.', '.', '.']",4,3,2,1,"['', 'github.githubassets.com', '01bb88c1', ""js\\n'"", 'github', 'assets', 'bootstrap', ""b'https:"", 'githubassets', ""01bb88c1.js\\n'""]",3.321928094887362,23,9.1,10,non-ad
"https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js
",66,1,"[':', '.', '.', '.', '.', '.', '.']",7,6,0,0,"['', 'libs', '1', '4', ""js\\n'"", '12', 'min', ""b'https:"", '1.12.4', 'jquery', ""jquery.min.js\\n'"", 'ajax.googleapis.com', 'ajax', 'googleapis']",3.8073549220576055,19,6.071428571428571,14,non-ad
https://cdn.sstatic.net/Js/stub.en.js?v=c388f4436c32,52,1,"[':', '.', '.', '.', '.', '?']",6,4,0,0,"['', 'en', 'stub', 'cdn', ""b'https:"", 'sstatic', 'net', 'Js', ""stub.en.js?v=c388f4436c32'"", 'cdn.sstatic.net', ""js?v=c388f4436c32'""]",3.459431618637298,26,8.0,11,non-ad
